open_time,open,high,low,close,volume,quote_volume,trades
2026-03-21T22:42:00Z,64965.526285794454,65006.92542202823,64934.05256781579,64975.45170404956,2.3176085898544136,150587.66499897587,3102
2026-03-21T22:43:00Z,64972.593520663955,65001.451004984105,64923.5653729105,64952.42285723065,1.5113869513870142,98168.24436739006,2362
2026-03-21T22:44:00Z,64944.71605872308,64949.03122951275,64929.18150268772,64933.49667347739,1.2533708857330363,81385.75423937953,1338
2026-03-21T22:45:00Z,64940.447438150004,64997.853971274424,64904.70238889292,64962.10892201734,0.8609740791123643,55930.69190633098,4205
2026-03-21T22:46:00Z,64956.16799553558,64987.123919868616,64950.80334705547,64981.75927138851,7.093141814556852,460924.83387135324,4704
2026-03-21T22:47:00Z,64989.71466014929,65022.04322097504,64971.63096734649,65003.95952817224,1.5388276741423788,100029.89185078262,2993
2026-03-21T22:48:00Z,65009.085634989904,65038.22003105759,64998.00642621041,65027.1408222781,3.042730629161711,197860.07310675742,3995
2026-03-21T22:49:00Z,65028.33205672011,65143.87925054639,65026.95254790253,65142.49974172882,0.7754793499983776,50516.663356985344,1518
2026-03-21T22:50:00Z,65148.620889129874,65178.63003043081,65090.58350992861,65120.59265122955,0.39922709292583575,25997.904893757914,2488
2026-03-21T22:51:00Z,65115.50279091338,65127.8950028677,65080.599385325564,65092.991597279884,1.2074726604504875,78598.00774064877,2064
2026-03-21T22:52:00Z,65088.86900981814,65095.92385113813,65042.112485177575,65049.16732649757,1.2529992230724025,81506.55612160817,2352
2026-03-21T22:53:00Z,65054.13286874357,65160.73381849147,64975.736128557844,65082.33707830575,4.843818928761046,315247.05626790423,1324
2026-03-21T22:54:00Z,65077.27500639731,65144.5824131328,65075.86738762925,65143.17479436474,0.6694844385168677,43612.34180041144,3148
2026-03-21T22:55:00Z,65136.02693601695,65166.312413002415,65106.74637198653,65137.031848972,2.111305690335812,137524.1859943196,1183
2026-03-21T22:56:00Z,65135.299812342986,65143.720765064696,65083.335658556556,65091.756611278266,2.834735889137327,184517.93855298238,1920
2026-03-21T22:57:00Z,65087.00449262219,65128.07807610504,65006.283109754186,65047.35669323704,1.8255894616719006,118749.76888878671,2873
2026-03-21T22:58:00Z,65057.398730382134,65094.02008342545,65045.76850680112,65082.389859844436,1.4231746063991306,92623.60457229888,2221
2026-03-21T22:59:00Z,65086.56614157266,65180.49957134988,65028.50232450002,65122.43575427724,3.331404305845147,216949.16287892315,4583
2026-03-21T23:00:00Z,65119.33144247861,65184.69847088483,65086.348992018065,65151.71602042429,2.1762479654106204,141786.28943245887,3230
2026-03-21T23:01:00Z,65146.31665625926,65167.93452231729,65094.22378867426,65115.84165473229,1.4818734265075357,96493.43539282026,2335
2026-03-21T23:02:00Z,65117.66672628113,65140.53283618084,65105.48797951949,65128.3540894192,1.0124884527376612,65941.70646134658,530
2026-03-21T23:03:00Z,65134.75502612627,65203.78871801136,65065.61013744516,65134.64382933025,2.8215544270334463,183780.94264989352,799
2026-03-21T23:04:00Z,65136.21200100151,65202.93585638854,65079.7096277947,65146.433483181725,0.38739665889331265,25237.510670200034,2483
2026-03-21T23:05:00Z,65141.30595759094,65210.916746819734,65123.823221292274,65193.434010521065,5.34588293065891,348516.46606788266,1030
2026-03-21T23:06:00Z,65185.6823559079,65225.02764908965,65166.153812924626,65205.49910610638,2.0208745099248806,131772.13105045995,2732
2026-03-21T23:07:00Z,65203.45876418893,65299.987358953294,65145.61800643766,65242.146601202025,0.7375434751155326,48118.91952824758,4200
2026-03-21T23:08:00Z,65243.85205695363,65276.55576319608,65213.091914309436,65245.795620551886,0.9364662473451633,61100.48537982771,1690
2026-03-21T23:09:00Z,65243.25510653203,65321.24593281955,65183.418475001046,65261.409301288564,1.4687630115479406,95853.54406322338,4683
2026-03-21T23:10:00Z,65266.852031500755,65352.71033844111,65209.65623864323,65295.51454558358,1.4190938353609874,92660.46216836135,2926
2026-03-21T23:11:00Z,65298.36333225278,65304.03995032952,65211.14221472351,65216.81883280025,2.882835192823313,188009.34049517877,587
2026-03-21T23:12:00Z,65218.09989864002,65247.650464135775,65170.016671715166,65199.56723721092,2.942079153696988,191822.2875986634,2524
2026-03-21T23:13:00Z,65202.30540503324,65226.6103845167,65149.886102530196,65174.191082013655,4.267564414257778,278135.05858963815,1579
2026-03-21T23:14:00Z,65166.698217752855,65188.42662687023,65118.011640367,65139.740049484375,3.2418794875328167,211175.1870896433,2041
2026-03-21T23:15:00Z,65137.05408935324,65155.03039989417,65106.932499922244,65124.908810463174,4.566821765313976,297413.8510197111,771
2026-03-21T23:16:00Z,65119.30211147093,65209.33630791275,65115.49846360289,65205.53266004471,0.7554567331099509,49259.95868405158,2528
2026-03-21T23:17:00Z,65207.60698590806,65289.945424053025,65076.48683003491,65158.82526817988,1.475034194475821,96111.49534244047,4012
2026-03-21T23:18:00Z,65153.29781351176,65255.30323182729,65109.05598836718,65211.06140668271,1.1786229675350555,76859.25471125511,671
2026-03-21T23:19:00Z,65211.50361463942,65227.071233883165,65104.734107993565,65120.30172723731,1.08631248485393,70740.99678375284,4311
2026-03-21T23:20:00Z,65119.415109855036,65151.038638248974,65070.63242423092,65102.25595262486,2.5279618633155634,164576.02026404426,3932
2026-03-21T23:21:00Z,65105.48865048452,65140.118119369225,65076.3960484223,65111.025517307,2.1994075042392915,143205.67813148102,3056
2026-03-21T23:22:00Z,65104.57710670931,65178.97363402283,65068.22598792215,65142.62251523567,0.9073036317068816,59104.1379869838,1308
2026-03-21T23:23:00Z,65145.05806917215,65213.75528787312,65112.28052832278,65180.97774702375,1.7428063977508021,113597.82502916566,1794
2026-03-21T23:24:00Z,65175.2085439645,65248.36298363246,65150.63381104445,65223.78825071241,4.04571789872203,263877.0475483628,2553
2026-03-21T23:25:00Z,65218.58289114912,65257.18271319621,65166.36710792495,65204.96692997204,2.865463546689534,186842.45580093146,767
2026-03-21T23:26:00Z,65204.19742391187,65242.52128749971,65141.69748045279,65180.02134404063,5.871236226648423,382687.30256884877,4871
2026-03-21T23:27:00Z,65186.46396207385,65231.86476672849,65180.91908492035,65226.31988957499,0.3727426043335433,24312.628346732974,961
2026-03-21T23:28:00Z,65221.77678215152,65270.44687041805,65167.323688689845,65215.99377695637,1.7804429337898926,116113.35529026757,859
2026-03-21T23:29:00Z,65206.39839608674,65231.12572965884,65122.44997966195,65147.177313234046,2.1062449565385544,137215.91364872214,1412
2026-03-21T23:30:00Z,65142.08075381941,65183.132259617276,65045.05192697168,65086.103432769545,2.7915189571856587,181689.09158192275,653
2026-03-21T23:31:00Z,65084.02873329377,65084.16172124532,65036.462395533206,65036.59538348475,1.399569636868376,91023.24418401926,3603
2026-03-21T23:32:00Z,65046.65546103128,65111.78164136397,64998.234221694795,65063.36040202748,1.8325462053472052,119231.61421187308,4572
2026-03-21T23:33:00Z,65065.451440304256,65149.76093578851,64986.720531555,65071.030027039254,0.7242577466745613,47128.19758117617,4673
2026-03-21T23:34:00Z,65066.97353084669,65117.51972706831,65057.67928098785,65108.225477209475,1.0984911741830963,71520.81105343762,2213
2026-03-21T23:35:00Z,65107.46425636138,65128.724794325026,65063.94694845471,65085.20748641835,7.020012833305303,456898.9918129952,1444
2026-03-21T23:36:00Z,65093.669492700166,65109.04687100658,65078.37039313889,65093.747771445305,2.0893549745975197,136003.94572146545,3112
2026-03-21T23:37:00Z,65092.452818585356,65173.55164257839,65046.35945966797,65127.458283661006,1.0951117453601782,71321.8445118922,3021
2026-03-21T23:38:00Z,65126.22734392345,65193.31813593818,65043.69588819182,65110.78668020655,2.572820282068825,167518.35255229208,3018
2026-03-21T23:39:00Z,65108.60193517296,65140.6610833825,65103.34600760256,65135.4051558121,0.9679736780012282,63049.3576967716,338
2026-03-21T23:40:00Z,65139.15739992537,65205.559277007014,65033.33097626666,65099.73285334831,2.8751485966092365,187171.4055529406,4544
2026-03-21T23:41:00Z,65096.90216872385,65108.77516307583,65068.30257342218,65080.17556777416,3.588715476075024,233554.2332457508,4353
2026-03-21T23:42:00Z,65084.87376765513,65121.24213077358,65023.24976803446,65059.61813115291,0.535477212002181,34837.94293079631,3374
2026-03-21T23:43:00Z,65065.34048450956,65067.83649031155,64992.76551823402,64995.26152403601,0.6933737101150644,45066.00562281974,4265
2026-03-21T23:44:00Z,64998.561514335495,65074.007446449075,64946.015345414904,65021.461277528484,1.2532556988167758,81488.5168914569,2584
2026-03-21T23:45:00Z,65020.25477224442,65087.74101033791,64928.720398778765,64996.20663687225,4.690625476516764,304872.8627278609,2148
2026-03-21T23:46:00Z,64988.684099777274,65033.57660603426,64951.98620827089,64996.87871452788,5.350328164416548,347754.63078550494,4593
2026-03-21T23:47:00Z,64995.67391758802,65030.99536389022,64987.42264131387,65022.74408761607,0.9029320946217363,58711.122517084295,1861
2026-03-21T23:48:00Z,65019.14628388605,65075.83035029979,64990.09373589692,65046.77780231065,0.7295084118107293,47452.171567969046,4979
2026-03-21T23:49:00Z,65042.58409966329,65108.13137924173,65017.060127767014,65082.60740734545,0.17039633058403328,11089.837487052888,2585
2026-03-21T23:50:00Z,65081.318105296916,65106.174483253795,65052.44654662252,65077.3029245794,1.4824163567350699,96471.6583075995,1140
2026-03-21T23:51:00Z,65079.884008431654,65128.79926094272,65005.593512471314,65054.508764982376,2.215295412434846,144114.95482526795,326
2026-03-21T23:52:00Z,65051.15558627475,65098.49862418398,65002.87388047219,65050.21691838142,0.6180268561213158,40202.7810520769,343
2026-03-21T23:53:00Z,65042.81548667584,65045.095599426844,64957.16096255639,64959.44107530739,5.840204650625995,379376.4298700755,4866
2026-03-21T23:54:00Z,64954.28677568321,65006.30745061881,64829.669021404494,64881.689696340094,0.6396812509369643,41503.60042785878,2415
2026-03-21T23:55:00Z,64890.76625580673,64949.55854875588,64751.91196542529,64810.70425837444,2.76427894451532,179154.86516063387,619
2026-03-21T23:56:00Z,64813.647576013085,64869.28510346381,64701.59875165437,64757.23627910509,1.1810587239284192,76482.098844931,2631
2026-03-21T23:57:00Z,64752.103449704366,64792.73636103999,64738.032200553964,64778.66511188959,1.9926947038586942,129084.10289149835,2776
2026-03-21T23:58:00Z,64785.57561912741,64793.4292263716,64722.28586599229,64730.13947323648,3.199508204685474,207104.6123350552,1984
2026-03-21T23:59:00Z,64728.85398572612,64746.51159737378,64692.226468367095,64709.88408001475,0.37827997273468483,24478.453185452596,874
2026-03-22T00:00:00Z,64722.08388363724,64797.92416462944,64703.66045742875,64779.500738420946,0.5313829430650509,34422.72175266676,4526
2026-03-22T00:01:00Z,64780.90565000365,64807.46727904228,64733.84193782259,64760.40356686121,2.855321450415967,184911.76944205354,4310
2026-03-22T00:02:00Z,64763.434527395795,64843.974750133864,64719.40336173227,64799.94358447034,0.6303855559302627,40848.948460745996,4443
2026-03-22T00:03:00Z,64804.433863149185,64856.138260386986,64698.18971578151,64749.89411301931,3.644054202855912,235952.1237770233,823
2026-03-22T00:04:00Z,64757.85707934656,64790.4834880964,64706.25977680241,64738.88618555225,0.7571728341568129,49018.52593326994,3290
2026-03-22T00:05:00Z,64736.53406665083,64740.03485344151,64684.50485271926,64688.005639509945,1.857950764152825,120187.12950944976,729
2026-03-22T00:06:00Z,64695.49830918581,64717.31810140083,64648.03785957242,64669.85765178744,1.773713651609105,114705.80936459292,3791
2026-03-22T00:07:00Z,64666.519041971005,64761.547189741344,64619.81940826158,64714.84755603192,2.794157152746607,180823.45418759287,2118
2026-03-22T00:08:00Z,64712.91171016836,64732.14533430495,64603.16752657131,64622.401150707905,1.9447934956097337,125677.22542857971,1772
2026-03-22T00:09:00Z,64622.44886137666,64664.919790256165,64603.168192025085,64645.63912090459,1.7076875599428984,110394.55373132674,1217
2026-03-22T00:10:00Z,64650.563526145306,64691.40068634598,64617.522331031905,64658.35949123258,1.522008843691991,98410.59496427196,4223
2026-03-22T00:11:00Z,64656.59247172614,64691.4157280421,64591.75011254681,64626.57336886277,1.6604216509060634,107307.36164552896,4307
2026-03-22T00:12:00Z,64635.40230693366,64643.77919809201,64540.89985449833,64549.27674565668,1.6327513965340101,105392.92175173125,669
2026-03-22T00:13:00Z,64556.36282457232,64572.905716062465,64536.58722568779,64553.130117177934,5.100864266960664,329276.7547351752,4884
2026-03-22T00:14:00Z,64553.34166097804,64594.54990852107,64483.64015673591,64524.84840427894,0.8822997011567085,56930.25446427723,4985
2026-03-22T00:15:00Z,64519.68957200394,64560.114938530656,64496.849410135466,64537.27477666218,0.7236238057079122,46700.708383905534,4175
2026-03-22T00:16:00Z,64542.62189411163,64553.85148544511,64527.21235019398,64538.44194152746,1.2739172193101287,82216.63249675884,2385
2026-03-22T00:17:00Z,64527.24868346989,64638.05056508437,64513.251638705085,64624.05352031957,1.976323830901111,127718.0570216364,983
2026-03-22T00:18:00Z,64628.018202455416,64669.74084441634,64569.53063001258,64611.2532719735,1.401387188505918,90545.38256865474,3613
2026-03-22T00:19:00Z,64606.848089342544,64639.24460946694,64524.150797566006,64556.547317690405,2.1879198147956007,141244.54905116462,4968
2026-03-22T00:20:00Z,64563.25920561427,64592.7417047562,64536.64375638428,64566.12625552621,1.0531947187554829,68000.70318281993,2850
2026-03-22T00:21:00Z,64558.7211168508,64614.935845326116,64521.668187480784,64577.8829159561,1.5199611162158864,98155.87099979546,1168
2026-03-22T00:22:00Z,64574.34381522507,64654.42701819152,64570.48241380706,64650.565616773514,0.681337597570973,44048.861058937015,3813
2026-03-22T00:23:00Z,64652.90991520646,64702.86843027305,64645.305331248135,64695.26384631472,2.4369063361270635,157656.29838449648,4155
2026-03-22T00:24:00Z,64698.48500883215,64734.48742081585,64678.37191127655,64714.37432326025,1.3997927694031806,90586.71325415056,4567
2026-03-22T00:25:00Z,64711.02106216812,64834.38465032616,64669.42978199332,64792.79337015136,2.646495387040641,171473.828767583,2221
2026-03-22T00:26:00Z,64791.01241993323,64791.79971383207,64728.292503753575,64729.07979765242,0.8230374478264294,53274.45663681314,4355
2026-03-22T00:27:00Z,64734.183086071476,64784.45768117005,64644.54267687471,64694.81727197329,1.46464222262959,94754.76096183815,3375
2026-03-22T00:28:00Z,64700.20783814922,64714.85989783951,64630.57367447912,64645.22573416941,3.7614203183790256,243157.8655627035,4995
2026-03-22T00:29:00Z,64643.343784241704,64686.74515190762,64580.97260574337,64624.37397340929,1.4872625871384357,96113.4136278945,2850
2026-03-22T00:30:00Z,64621.12681897772,64645.875403861144,64526.037307198414,64550.78589208184,2.6178768466171296,168986.0078178207,3096
2026-03-22T00:31:00Z,64543.472232396554,64594.60716139376,64533.5913044044,64584.726233401605,0.9731369990597215,62849.78667186611,1504
2026-03-22T00:32:00Z,64586.08193887349,64599.753127964104,64559.17817783938,64572.84936692999,0.9664475387026147,62406.271337684186,2264
2026-03-22T00:33:00Z,64577.19212722693,64631.9247375868,64439.56340718276,64494.29601754263,3.7067884358625984,239066.71065692624,365
2026-03-22T00:34:00Z,64495.103894110376,64528.19594510937,64407.01933479421,64440.11138579321,7.484592674678228,482307.9856335569,4641
2026-03-22T00:35:00Z,64435.17828681395,64457.41296816219,64434.59888567241,64456.83356702065,1.2861689806481544,82902.37992470269,2997
2026-03-22T00:36:00Z,64466.36373139608,64516.97739093769,64450.94515751644,64501.55881705805,1.821620403939422,117497.35562705167,449
2026-03-22T00:37:00Z,64490.330454443436,64622.00240276885,64476.56421563522,64608.23616396063,2.382759289303183,153945.87488517104,3653
2026-03-22T00:38:00Z,64612.93205452198,64789.62114582302,64587.53977024037,64764.22886154141,1.6748854932502235,108472.66740173314,3394
2026-03-22T00:39:00Z,64765.39042101171,64813.13867194131,64738.696457843485,64786.44470877309,0.8860082462317435,57401.32425600986,2945
2026-03-22T00:40:00Z,64788.957654024096,64808.19660654387,64714.17077385667,64733.40972637644,1.2436356636724966,80504.7769668458,1949
2026-03-22T00:41:00Z,64729.194385274444,64735.144586494214,64613.33852095008,64619.28872216985,1.6923989227565646,109361.61462269568,1442
2026-03-22T00:42:00Z,64618.47361051884,64647.36864410448,64604.71229738063,64633.60733096627,1.5726911841792066,101648.70445111119,967
2026-03-22T00:43:00Z,64635.17649685618,64652.340079281545,64572.97321620999,64590.13679863536,6.46153998815493,417351.7517647796,4606
2026-03-22T00:44:00Z,64589.67804812155,64649.31440286968,64508.30126351961,64567.93761826774,5.107503410341236,329780.96158400265,1825
2026-03-22T00:45:00Z,64558.35232318768,64601.86320469171,64491.72652248729,64535.23740399132,1.1022378901334706,71133.18391543803,4229
2026-03-22T00:46:00Z,64544.383828643586,64565.30634593026,64506.795719787886,64527.71823707456,2.6596867749944813,171623.5188157174,1757
2026-03-22T00:47:00Z,64531.19052078031,64589.73927315701,64526.12169909232,64584.67045146902,0.1158188554122719,7480.12260886792,1136
2026-03-22T00:48:00Z,64584.855352907834,64630.17252490124,64547.748173597734,64593.06534559114,1.6101565513115685,104004.94733549982,4377
2026-03-22T00:49:00Z,64593.59506030517,64615.19025907649,64562.99046560685,64584.585664378166,2.631086918454965,169927.65847537943,4681
2026-03-22T00:50:00Z,64593.585342366874,64598.06499280327,64524.77343317235,64529.253083608746,2.478274222239103,159921.1844974507,1862
2026-03-22T00:51:00Z,64525.28655626089,64556.34682579328,64408.81867294695,64439.878942479336,1.448066610725946,93313.2370958263,1423
2026-03-22T00:52:00Z,64434.71527783501,64462.45092827863,64386.21330926717,64413.9489597108,2.667998276810169,171856.30482704658,2216
2026-03-22T00:53:00Z,64418.480666222924,64421.846306982035,64407.71626920967,64411.08190996878,2.1744813935492866,140060.69915160615,3754
2026-03-22T00:54:00Z,64413.54837226025,64559.838177402846,64359.104107692976,64505.39391283557,3.1554572572581776,203544.01335455448,3471
2026-03-22T00:55:00Z,64500.002636752084,64550.73620876191,64461.615426794866,64512.34899880469,1.4764737147552474,95250.78757385213,4519
2026-03-22T00:56:00Z,64518.161563073096,64586.0366667332,64496.96448670698,64564.83959036708,3.102531229530672,200314.4311587522,983
2026-03-22T00:57:00Z,64566.41567565477,64591.44035658492,64513.140939362034,64538.16562029219,2.3392246478826193,150969.26774811815,2168
2026-03-22T00:58:00Z,64533.36943240803,64605.6491950319,64402.62646787604,64474.90623049992,3.6219822656032092,233526.96694330056,4293
2026-03-22T00:59:00Z,64477.52258949306,64488.59580917582,64412.35512313115,64423.42834281391,1.2594918594777744,81140.78355742384,2668
2026-03-22T01:00:00Z,64425.24482421654,64436.0163874903,64374.00135181191,64384.77291508567,2.133048110611509,137335.81821867454,4763
2026-03-22T01:01:00Z,64384.30376693661,64544.22057153715,64338.3720342144,64498.288838814944,5.138426540236579,331419.71916921146,4889
2026-03-22T01:02:00Z,64500.34025776052,64572.93401185802,64381.86504992497,64454.45880402247,0.33948515905532894,21881.332198908716,1698
2026-03-22T01:03:00Z,64457.79908581707,64515.248851951284,64441.751997596264,64499.20176373048,1.4163475289252228,91353.28503570904,3329
2026-03-22T01:04:00Z,64504.08171195338,64523.39165805246,64431.711641821035,64451.02158792011,1.9476018440334162,125524.92849447073,4438
2026-03-22T01:05:00Z,64451.59390190172,64523.695825008384,64428.628971095706,64500.730894202374,1.5606514475695115,100663.15903932844,3639
2026-03-22T01:06:00Z,64499.286317561266,64531.00640366637,64489.56322042109,64521.283306526195,2.8653776213791784,184877.84128918612,1949
2026-03-22T01:07:00Z,64522.55984903449,64528.68504868536,64506.79446814725,64512.919667798116,0.27091617422944186,17477.593384771182,3111
2026-03-22T01:08:00Z,64519.27792402593,64582.12985421376,64447.89141119124,64510.743341379064,5.575643890259598,359688.9319674652,1451
2026-03-22T01:09:00Z,64514.106516783315,64546.191982460055,64443.70857745702,64475.79404313376,0.2777561347013067,17908.547335218373,2773
2026-03-22T01:10:00Z,64474.05060700645,64507.18599733805,64466.46570357319,64499.601093904785,6.4976849268641805,419098.08581661753,1940
2026-03-22T01:11:00Z,64499.89816957616,64547.19549639799,64428.0212073526,64475.318534174425,0.18982996430700988,12239.347416025423,2854
2026-03-22T01:12:00Z,64484.206520147854,64523.190643240494,64370.969055906295,64409.953178998934,6.792340322408668,437494.3221421688,2452
2026-03-22T01:13:00Z,64413.94736049093,64495.089507488956,64260.725230509495,64341.86737750752,4.843949568168606,311668.76069843926,2401
2026-03-22T01:14:00Z,64342.67577143026,64360.64804075178,64333.08602084053,64351.05829016205,7.216982809605759,464420.4814600377,1518
2026-03-22T01:15:00Z,64357.13163918325,64452.805714402515,64339.53735147646,64435.21142669572,1.4904717970362729,96038.86536755935,635
2026-03-22T01:16:00Z,64432.315291505496,64447.31776440469,64428.74138511666,64443.74385801585,0.9835476590644374,63383.493412899705,1313
2026-03-22T01:17:00Z,64445.498044847714,64467.2245610852,64415.69019331847,64437.41670955595,1.506800696429257,97094.34437406115,2826
2026-03-22T01:18:00Z,64447.41917221592,64522.29990061538,64377.78054504033,64452.661273439786,0.23345618533430315,15046.872435541221,2558
2026-03-22T01:19:00Z,64456.14739731715,64551.70511155034,64426.80518501182,64522.36289924501,4.964388083041462,320314.0494666885,1331
2026-03-22T01:20:00Z,64531.01809226742,64563.64842116595,64501.44845927821,64534.07878817674,0.6312566527997774,40737.566567341564,3639
2026-03-22T01:21:00Z,64533.631438633885,64538.61524731503,64507.15158746964,64512.135396150785,1.5846530926832492,102229.35487111085,1400
2026-03-22T01:22:00Z,64509.592917537004,64620.36633212556,64460.45447272442,64571.227887312976,0.7557846117265941,48801.94039752226,1546
2026-03-22T01:23:00Z,64577.42803607872,64595.14121602699,64576.43131488862,64594.14449483689,0.12941486126033042,8359.442248029052,1438
2026-03-22T01:24:00Z,64584.370588457896,64690.048241071825,64570.61824143272,64676.29589404665,3.5732869478022273,231106.96395039168,2363
2026-03-22T01:25:00Z,64677.2603888521,64726.1396769908,64637.22524465941,64686.10453279811,1.1698412153343263,75672.47114189182,2623
2026-03-22T01:26:00Z,64691.6232882168,64732.506470038905,64579.70309287936,64620.58627470147,1.1060935129488307,71476.41128139754,4358
2026-03-22T01:27:00Z,64623.59460978654,64639.642261428824,64531.4103615488,64547.458013191084,2.3626687630661003,152504.26278308724,742
2026-03-22T01:28:00Z,64536.22648705677,64657.0819163833,64514.85519366312,64635.71062298965,3.0243087082519406,195478.34250116008,818
2026-03-22T01:29:00Z,64628.51050578242,64738.630932586064,64617.859861555364,64727.98028835901,3.0934316934807966,200231.58567901002,3741
2026-03-22T01:30:00Z,64727.36753704706,64771.39140687041,64674.34042189485,64718.3642917182,1.0808882158019777,69953.3173088977,4716
2026-03-22T01:31:00Z,64720.907734179345,64755.4407244411,64663.3105446533,64697.84353491505,1.5616607015492119,101036.07972345658,2515
2026-03-22T01:32:00Z,64700.59640932006,64789.644545216506,64687.0947764411,64776.14291233755,0.7309515362208944,47348.22117223733,3134
2026-03-22T01:33:00Z,64776.1098683174,64798.745035037224,64694.187182601854,64716.82234932168,0.6768666233370373,43804.657016688274,2469
2026-03-22T01:34:00Z,64720.73351639947,64752.67126724011,64636.9807366743,64668.91848751494,0.9178953544017705,59359.29985387673,230
2026-03-22T01:35:00Z,64671.25676661037,64724.02619676352,64650.5893179763,64703.35874812945,1.2844961759959943,83111.21688606925,3207
2026-03-22T01:36:00Z,64702.670052777445,64734.12029355705,64650.781294721535,64682.23153550114,0.4921324516644781,31832.225184695595,2816
2026-03-22T01:37:00Z,64685.109384649346,64704.91951955314,64662.1472205043,64681.9573554081,3.320697415265832,214789.20860443843,3070
2026-03-22T01:38:00Z,64678.491387458635,64738.074320857726,64613.62572433531,64673.2086577344,1.5285128764004439,98853.8321914797,3537
2026-03-22T01:39:00Z,64676.61717374092,64724.20524462133,64643.69142699278,64691.27949787319,1.4175875915402774,91705.55509704899,3904
2026-03-22T01:40:00Z,64686.74527548111,64796.16015159184,64657.263534981495,64766.67841109222,6.164703455833749,399267.3662237333,2406
2026-03-22T01:41:00Z,64769.29118646936,64804.90258854596,64735.92265838462,64771.53406046122,0.5171181644310188,33494.53680072692,3484
2026-03-22T01:42:00Z,64774.015210983474,64806.8596795799,64773.21732556616,64806.06179416259,2.8865768605954822,187067.67840135068,1572
2026-03-22T01:43:00Z,64804.45881780088,64814.76373406315,64685.891429426985,64696.196345689255,3.541780727101837,229139.74133395852,871
2026-03-22T01:44:00Z,64699.59605657383,64734.58583542021,64658.59809232162,64693.587871168,1.9002211777878644,122932.12573987355,4074
2026-03-22T01:45:00Z,64701.84760027457,64723.4961498027,64626.807852817765,64648.456402345895,1.7228987017227166,111382.74160397939,3744
2026-03-22T01:46:00Z,64642.99897361532,64644.43227181385,64581.845286644755,64583.27858484328,1.4274954372548718,92192.33550282406,4427
2026-03-22T01:47:00Z,64588.37872487138,64642.17370403222,64482.56385114782,64536.35883030866,2.216004420935211,143012.85647902513,2194
